"Trade.ID","Date...Time","Product","Delivery.Period","Quantity","Unit.Price","Total.Quantity","Value","Off.Market.Trade","Broker","Anonymous","Voided","Invoicing.Date","Swap"
20770,"14/08/2023 15:48","CP-NZU","16-Aug-23",600,60,600,36000,"","N","Y","N","15-Aug-23","N"
20769,"14/08/2023 14:41","CP-NZU","16-Aug-23",812,60.25,812,48923,"","Y","Y","N","15-Aug-23","N"
20768,"14/08/2023 14:40","CP-NZU","16-Aug-23",5000,60,5000,3e+05,"","Y","Y","N","15-Aug-23","N"
20767,"14/08/2023 14:40","CP-NZU","16-Aug-23",100,60,100,6000,"","Y","Y","N","15-Aug-23","N"
20766,"14/08/2023 14:40","CP-NZU","16-Aug-23",400,60,400,24000,"","Y","Y","N","15-Aug-23","N"
20765,"14/08/2023 14:40","CP-NZU","16-Aug-23",1000,60,1000,60000,"","Y","Y","N","15-Aug-23","N"
20764,"14/08/2023 14:40","CP-NZU","16-Aug-23",34,60,34,2040,"","Y","Y","N","15-Aug-23","N"
20741,"11/08/2023 11:57","CP-NZU","15-Aug-23",1299,60,1299,77940,"Off Market Trade","N","Y","N","14-Aug-23","N"
20713,"11/08/2023 9:42","CP-NZU","15-Aug-23",166,60,166,9960,"","Y","Y","N","14-Aug-23","N"
20712,"11/08/2023 9:42","CP-NZU","15-Aug-23",500,60,500,30000,"","Y","Y","N","14-Aug-23","N"
20711,"11/08/2023 9:36","CP-NZU","15-Aug-23",19,58,19,1102,"","N","Y","N","14-Aug-23","N"
20651,"9/08/2023 10:47","CP-NZU","11-Aug-23",429,60,429,25740,"","N","Y","N","10-Aug-23","N"
20650,"9/08/2023 10:47","CP-NZU","11-Aug-23",100,60,100,6000,"","N","Y","N","10-Aug-23","N"
20647,"8/08/2023 16:40","CP-NZU","10-Aug-23",350,59,350,20650,"","N","Y","N","9-Aug-23","N"
20646,"8/08/2023 16:22","CP-NZU","10-Aug-23",500,58,500,29000,"","N","Y","N","9-Aug-23","N"
20645,"8/08/2023 14:34","CP-NZU","10-Aug-23",340,58,340,19720,"","N","Y","N","9-Aug-23","N"
20644,"8/08/2023 12:28","CP-NZU","10-Aug-23",200,58,200,11600,"","N","Y","N","9-Aug-23","N"
20633,"8/08/2023 9:36","CP-NZU","10-Aug-23",554,57,554,31578,"","N","Y","N","9-Aug-23","N"
20624,"7/08/2023 14:05","CP-NZU","9-Aug-23",200,57,200,11400,"","N","Y","N","8-Aug-23","N"
20623,"7/08/2023 13:40","CP-NZU","9-Aug-23",500,57.5,500,28750,"","N","Y","N","8-Aug-23","N"
20622,"7/08/2023 13:40","CP-NZU","9-Aug-23",103,56,103,5768,"","N","Y","N","8-Aug-23","N"
20585,"4/08/2023 8:57","CP-NZU","8-Aug-23",100,55,100,5500,"","N","Y","N","7-Aug-23","N"
20578,"3/08/2023 14:12","CP-NZU","7-Aug-23",101,55,101,5555,"","N","Y","N","4-Aug-23","N"
20559,"2/08/2023 15:11","CP-NZU","20-Sep-23",12070,58.4,12070,704888,"Off Market Trade","Y","Y","N","19-Sep-23","Y"
20558,"2/08/2023 14:52","CP-NZU","4-Aug-23",12070,57.5,12070,694025,"Off Market Trade","Y","Y","N","3-Aug-23","Y"
20557,"2/08/2023 13:10","CP-NZU","4-Aug-23",164,57.5,164,9430,"","N","Y","N","3-Aug-23","N"
20556,"2/08/2023 11:36","CP-NZU","4-Aug-23",103,56,103,5768,"","N","Y","N","3-Aug-23","N"
20460,"27/07/2023 12:45","CP-NZU","31-Jul-23",500,63,500,31500,"","N","Y","N","28-Jul-23","N"
20459,"27/07/2023 12:41","CP-NZU","31-Jul-23",500,63,500,31500,"","N","Y","N","28-Jul-23","N"
20458,"27/07/2023 11:53","CP-NZU","31-Jul-23",1600,64,1600,102400,"","N","Y","N","28-Jul-23","N"
20457,"27/07/2023 11:53","CP-NZU","31-Jul-23",1400,64,1400,89600,"","N","Y","N","28-Jul-23","N"
20456,"27/07/2023 11:30","CP-NZU","31-Jul-23",100,64,100,6400,"","N","Y","N","28-Jul-23","N"
20449,"27/07/2023 10:29","CP-NZU","31-Jul-23",4500,63.5,4500,285750,"Off Market Trade","Y","Y","N","28-Jul-23","N"
20446,"26/07/2023 16:57","CP-NZU","28-Jul-23",500,63.5,500,31750,"Off Market Trade","N","Y","N","27-Jul-23","N"
20444,"26/07/2023 16:30","CP-NZU","28-Jul-23",84,65,84,5460,"","N","Y","N","27-Jul-23","N"
20443,"26/07/2023 16:30","CP-NZU","28-Jul-23",150,65,150,9750,"","N","Y","N","27-Jul-23","N"
20442,"26/07/2023 16:30","CP-NZU","28-Jul-23",16,65,16,1040,"","N","Y","N","27-Jul-23","N"
20433,"26/07/2023 12:15","CP-NZU","28-Jul-23",500,63.5,500,31750,"","Y","Y","N","27-Jul-23","N"
20424,"26/07/2023 10:33","CP-NZU","28-Jul-23",550,65,550,35750,"","N","Y","N","27-Jul-23","N"
20419,"25/07/2023 17:07","CP-NZU","27-Jul-23",100,50,100,5000,"","N","Y","N","26-Jul-23","N"
20418,"25/07/2023 17:07","CP-NZU","27-Jul-23",1000,50,1000,50000,"","N","Y","N","26-Jul-23","N"
20361,"24/07/2023 9:59","CP-NZU","26-Jul-23",500,44,500,22000,"","N","Y","N","25-Jul-23","N"
20360,"24/07/2023 9:59","CP-NZU","26-Jul-23",100,44,100,4400,"","N","Y","N","25-Jul-23","N"
20359,"24/07/2023 9:59","CP-NZU","26-Jul-23",500,44,500,22000,"","N","Y","N","25-Jul-23","N"
20350,"24/07/2023 9:10","CP-NZU","26-Jul-23",200,44,200,8800,"","N","Y","N","25-Jul-23","N"
20349,"24/07/2023 8:59","CP-NZU","26-Jul-23",200,45,200,9000,"","N","Y","N","25-Jul-23","N"
20318,"21/07/2023 18:54","CP-NZU","25-Jul-23",320,45,320,14400,"","Y","Y","N","24-Jul-23","N"
20283,"20/07/2023 15:27","CP-NZU","24-Jul-23",200,48,200,9600,"","N","Y","N","21-Jul-23","N"
20282,"20/07/2023 15:27","CP-NZU","24-Jul-23",10,48,10,480,"","N","Y","N","21-Jul-23","N"
20260,"20/07/2023 10:43","CP-NZU","24-Jul-23",900,46,900,41400,"","N","Y","N","21-Jul-23","N"
20258,"20/07/2023 10:26","CP-NZU","24-Jul-23",1000,46,1000,46000,"","N","Y","N","21-Jul-23","N"
20257,"20/07/2023 10:26","CP-NZU","24-Jul-23",1000,46,1000,46000,"","N","Y","N","21-Jul-23","N"
20256,"20/07/2023 10:26","CP-NZU","24-Jul-23",100,46,100,4600,"","Y","Y","N","21-Jul-23","N"
20225,"18/07/2023 10:08","CP-NZU","20-Jul-23",1000,48,1000,48000,"","N","Y","N","19-Jul-23","N"
20211,"18/07/2023 8:35","CP-NZU","20-Jul-23",1000,47,1000,47000,"","Y","Y","N","19-Jul-23","N"
20210,"17/07/2023 17:17","CP-NZU","19-Jul-23",500,46,500,23000,"","Y","Y","N","18-Jul-23","N"
20206,"17/07/2023 14:13","CP-NZU","19-Jul-23",10000,47,10000,470000,"Off Market Trade","Y","Y","N","18-Jul-23","N"
20199,"17/07/2023 10:25","CP-NZU","19-Jul-23",90,40,90,3600,"","N","Y","N","18-Jul-23","N"
20197,"17/07/2023 9:43","CP-NZU","19-Jul-23",500,37,500,18500,"","N","Y","N","18-Jul-23","N"
20196,"16/07/2023 18:14","CP-NZU","18-Jul-23",10,34,10,340,"","N","Y","N","17-Jul-23","N"
20184,"16/07/2023 11:51","CP-NZU","18-Jul-23",50,34,50,1700,"","N","Y","N","17-Jul-23","N"
20155,"13/07/2023 14:57","CP-NZU","18-Jul-23",2500,38.5,2500,96250,"Off Market Trade","Y","Y","N","17-Jul-23","N"
20087,"10/07/2023 11:54","CP-NZU","12-Jul-23",100,39.8,100,3980,"","N","Y","N","11-Jul-23","N"
20017,"5/07/2023 14:55","CP-NZU","7-Jul-23",20,35,20,700,"","N","Y","N","6-Jul-23","N"
20016,"5/07/2023 12:49","CP-NZU","7-Jul-23",120,38,120,4560,"","N","Y","N","6-Jul-23","N"
19946,"30/06/2023 14:44","CP-NZU","4-Jul-23",1000,40.5,1000,40500,"Off Market Trade","N","Y","N","3-Jul-23","N"
19945,"30/06/2023 13:17","CP-NZU","4-Jul-23",1300,40,1300,52000,"","N","Y","N","3-Jul-23","N"
19941,"30/06/2023 8:36","CP-NZU","4-Jul-23",229,39.55,229,9056.95,"","Y","Y","N","3-Jul-23","N"
19932,"29/06/2023 15:14","CP-NZU","3-Jul-23",771,39.5,771,30454.5,"","Y","Y","N","30-Jun-23","N"
19931,"29/06/2023 15:14","CP-NZU","3-Jul-23",221,39.5,221,8729.5,"","N","Y","N","30-Jun-23","N"
19930,"29/06/2023 15:14","CP-NZU","3-Jul-23",8,42,8,336,"","N","Y","N","30-Jun-23","N"
19929,"29/06/2023 15:08","CP-NZU","3-Jul-23",2,42,2,84,"","N","Y","N","30-Jun-23","N"
19824,"20/06/2023 16:42","CP-NZU","22-Jun-23",679,50,679,33950,"","N","Y","N","21-Jun-23","N"
19823,"20/06/2023 16:42","CP-NZU","22-Jun-23",20,50,20,1000,"","N","Y","N","21-Jun-23","N"
19822,"20/06/2023 16:12","CP-NZU","22-Jun-23",2100,52,2100,109200,"Off Market Trade","Y","Y","N","21-Jun-23","N"
19811,"20/06/2023 9:40","CP-NZU","22-Jun-23",355,58,355,20590,"","N","Y","N","21-Jun-23","N"
19794,"19/06/2023 14:44","CP-NZU","21-Jun-23",2906,57.75,2906,167821.5,"","N","Y","N","20-Jun-23","N"
19793,"19/06/2023 14:44","CP-NZU","21-Jun-23",750,58,750,43500,"","N","Y","N","20-Jun-23","N"
19792,"19/06/2023 14:44","CP-NZU","21-Jun-23",250,58,250,14500,"","N","Y","N","20-Jun-23","N"
19748,"16/06/2023 13:19","CP-NZU","20-Jun-23",102,58,102,5916,"","N","Y","N","19-Jun-23","N"
19706,"14/06/2023 12:39","CP-NZU","16-Jun-23",500,60,500,30000,"","N","Y","N","15-Jun-23","N"
19705,"14/06/2023 12:05","CP-NZU","16-Jun-23",500,57,500,28500,"","N","Y","N","15-Jun-23","N"
19703,"13/06/2023 17:07","CP-NZU","15-Jun-23",94,56,94,5264,"","N","Y","N","14-Jun-23","N"
19702,"13/06/2023 17:07","CP-NZU","15-Jun-23",356,56,356,19936,"","N","Y","N","14-Jun-23","N"
19700,"13/06/2023 17:06","CP-NZU","15-Jun-23",43,55,43,2365,"","N","Y","N","14-Jun-23","N"
19699,"13/06/2023 17:06","CP-NZU","15-Jun-23",101,55,101,5555,"","N","Y","N","14-Jun-23","N"
19672,"12/06/2023 14:40","CP-NZU","14-Jun-23",1600,56,1600,89600,"Off Market Trade","Y","Y","N","13-Jun-23","N"
19671,"12/06/2023 14:39","CP-NZU","14-Jun-23",725,56,725,40600,"Off Market Trade","Y","Y","N","13-Jun-23","N"
19670,"12/06/2023 14:33","CP-NZU","14-Jun-23",500,56,500,28000,"","Y","Y","N","13-Jun-23","N"
19668,"12/06/2023 13:46","CP-NZU","14-Jun-23",180,56,180,10080,"","Y","Y","N","13-Jun-23","N"
19667,"12/06/2023 10:50","CP-NZU","14-Jun-23",469,56,469,26264,"","Y","Y","N","13-Jun-23","N"
19666,"12/06/2023 10:50","CP-NZU","14-Jun-23",31,56,31,1736,"","N","Y","N","13-Jun-23","N"
19604,"8/06/2023 16:24","CP-NZU","12-Jun-23",250,56.25,250,14062.5,"","Y","Y","N","9-Jun-23","N"
19603,"8/06/2023 15:21","CP-NZU","12-Jun-23",850,56,850,47600,"Off Market Trade","N","Y","N","9-Jun-23","N"
19601,"8/06/2023 13:41","CP-NZU","12-Jun-23",2000,56.25,2000,112500,"Off Market Trade","Y","Y","N","9-Jun-23","N"
19595,"8/06/2023 11:19","CP-NZU","12-Jun-23",550,55,550,30250,"","N","Y","N","9-Jun-23","N"
19593,"8/06/2023 11:10","CP-NZU","12-Jun-23",100,55,100,5500,"","N","Y","N","9-Jun-23","N"
19575,"7/06/2023 9:45","CP-NZU","9-Jun-23",100,55,100,5500,"","N","Y","N","8-Jun-23","N"
19571,"6/06/2023 15:17","CP-NZU","8-Jun-23",132,55,132,7260,"","N","Y","N","7-Jun-23","N"
19570,"6/06/2023 12:48","CP-NZU","8-Jun-23",268,54,268,14472,"","N","Y","N","7-Jun-23","N"
19569,"6/06/2023 12:06","CP-NZU","8-Jun-23",1000,54,1000,54000,"","N","Y","N","7-Jun-23","N"
19546,"2/06/2023 16:39","CP-NZU","7-Jun-23",100,55,100,5500,"","N","Y","N","6-Jun-23","N"
19544,"2/06/2023 14:16","CP-NZU","7-Jun-23",500,54.25,500,27125,"","N","Y","N","6-Jun-23","N"
19535,"1/06/2023 19:41","CP-NZU","6-Jun-23",400,54,400,21600,"","N","Y","N","2-Jun-23","N"
19532,"1/06/2023 15:40","CP-NZU","6-Jun-23",400,53,400,21200,"","N","Y","N","2-Jun-23","N"
19506,"30/05/2023 9:37","CP-NZU","1-Jun-23",115,54,115,6210,"","N","Y","N","31-May-23","N"
19505,"30/05/2023 9:04","CP-NZU","1-Jun-23",100,53,100,5300,"","N","Y","N","31-May-23","N"
19449,"25/05/2023 9:36","CP-NZU","29-May-23",500,53,500,26500,"","N","Y","N","26-May-23","N"
19448,"24/05/2023 15:16","CP-NZU","26-May-23",20000,53.5,20000,1070000,"Off Market Trade","Y","Y","N","25-May-23","N"
19424,"22/05/2023 17:29","CP-NZU","24-May-23",290,53,290,15370,"","N","Y","N","23-May-23","N"
19422,"22/05/2023 16:34","CP-NZU","24-May-23",35,52,35,1820,"","N","Y","N","23-May-23","N"
19385,"19/05/2023 13:34","CP-NZU","23-May-23",1000,52.25,1000,52250,"","N","Y","N","22-May-23","N"
19352,"18/05/2023 9:31","CP-NZU","22-May-23",250,50.5,250,12625,"","N","Y","N","19-May-23","N"
19351,"18/05/2023 8:00","CP-NZU","22-May-23",500,50.5,500,25250,"","N","Y","N","19-May-23","N"
19338,"17/05/2023 9:33","CP-NZU","19-May-23",230,50.3,230,11569,"","Y","Y","N","18-May-23","N"
19337,"17/05/2023 8:59","CP-NZU","19-May-23",700,50.5,700,35350,"","Y","Y","N","18-May-23","N"
19330,"16/05/2023 13:10","CP-NZU","18-May-23",400,51,400,20400,"","Y","Y","N","17-May-23","N"
19315,"16/05/2023 10:25","CP-NZU","18-May-23",10,50.5,10,505,"","N","Y","N","17-May-23","N"
19303,"16/05/2023 8:41","CP-NZU","18-May-23",26,50.15,26,1303.9,"","N","Y","N","17-May-23","N"
19302,"16/05/2023 8:00","CP-NZU","18-May-23",200,50.15,200,10030,"","Y","Y","N","17-May-23","N"
19301,"15/05/2023 17:14","CP-NZU","17-May-23",10000,51.5,10000,515000,"Off Market Trade","Y","Y","N","16-May-23","N"
19259,"12/05/2023 15:28","CP-NZU","16-May-23",808,51,808,41208,"","Y","Y","N","15-May-23","N"
19249,"12/05/2023 10:25","CP-NZU","16-May-23",690,50,690,34500,"","N","Y","N","15-May-23","N"
19231,"11/05/2023 13:57","CP-NZU","15-May-23",10,50,10,500,"","N","Y","N","12-May-23","N"
19216,"11/05/2023 9:45","CP-NZU","15-May-23",400,54,400,21600,"","N","Y","N","12-May-23","N"
19215,"11/05/2023 9:45","CP-NZU","15-May-23",30,51,30,1530,"","N","Y","N","12-May-23","N"
19214,"11/05/2023 9:44","CP-NZU","15-May-23",500,50,500,25000,"","N","Y","N","12-May-23","N"
19213,"11/05/2023 9:44","CP-NZU","15-May-23",1000,50,1000,50000,"","N","Y","N","12-May-23","N"
19199,"8/05/2023 15:17","CP-NZU","10-May-23",5,51,5,255,"","N","Y","N","9-May-23","N"
19186,"5/05/2023 14:41","CP-NZU","9-May-23",10,51,10,510,"","N","Y","N","8-May-23","N"
19185,"5/05/2023 14:41","CP-NZU","9-May-23",250,51,250,12750,"","N","Y","N","8-May-23","N"
19180,"5/05/2023 11:30","CP-NZU","9-May-23",1000,50,1000,50000,"","N","Y","N","8-May-23","N"
19175,"4/05/2023 18:52","CP-NZU","8-May-23",95,50,95,4750,"","N","Y","N","5-May-23","N"
19154,"4/05/2023 9:36","CP-NZU","8-May-23",10,50.5,10,505,"","N","Y","N","5-May-23","N"
19153,"4/05/2023 8:53","CP-NZU","8-May-23",10,51,10,510,"","N","Y","N","5-May-23","N"
19152,"4/05/2023 8:05","CP-NZU","8-May-23",10,54,10,540,"","N","Y","N","5-May-23","N"
19138,"3/05/2023 9:54","CP-NZU","5-May-23",250,53.5,250,13375,"","N","Y","N","4-May-23","N"
19127,"2/05/2023 10:28","CP-NZU","4-May-23",63,53.5,63,3370.5,"","N","Y","N","3-May-23","N"
19125,"2/05/2023 10:17","CP-NZU","4-May-23",2000,53.5,2000,107000,"","N","Y","N","3-May-23","N"
19119,"2/05/2023 8:53","CP-NZU","4-May-23",1,54,1,54,"","N","Y","N","3-May-23","N"
19118,"2/05/2023 8:31","CP-NZU","4-May-23",375,53.05,375,19893.75,"","N","Y","N","3-May-23","N"
19079,"26/04/2023 17:54","CP-NZU","28-Apr-23",1,61,1,61,"","N","Y","N","27-Apr-23","N"
19057,"24/04/2023 17:09","CP-NZU","27-Apr-23",1,61,1,61,"","N","Y","N","26-Apr-23","N"
19039,"22/04/2023 8:42","CP-NZU","26-Apr-23",925,61.25,925,56656.25,"","N","Y","N","24-Apr-23","N"
19038,"21/04/2023 14:19","CP-NZU","26-Apr-23",200,60.5,200,12100,"","Y","Y","N","24-Apr-23","N"
19037,"21/04/2023 13:21","CP-NZU","26-Apr-23",500,60.5,500,30250,"","N","Y","N","24-Apr-23","N"
19029,"20/04/2023 13:43","CP-NZU","24-Apr-23",10000,59.5,10000,595000,"Off Market Trade","N","Y","N","21-Apr-23","N"
19011,"19/04/2023 17:47","CP-NZU","21-Apr-23",30,58,30,1740,"","N","Y","N","20-Apr-23","N"
19006,"19/04/2023 14:31","CP-NZU","21-Apr-23",932,59.5,932,55454,"","N","Y","N","20-Apr-23","N"
18985,"18/04/2023 12:09","CP-NZU","20-Apr-23",1,61.75,1,61.75,"","N","Y","N","19-Apr-23","N"
18953,"14/04/2023 11:54","CP-NZU","18-Apr-23",1,65,1,65,"","N","Y","N","17-Apr-23","N"
18900,"11/04/2023 16:07","CP-NZU","13-Apr-23",539,57,539,30723,"","N","Y","N","12-Apr-23","N"
18840,"4/04/2023 17:15","CP-NZU","6-Apr-23",1100,55.45,1100,60995,"Off Market Trade","Y","Y","N","5-Apr-23","N"
18838,"4/04/2023 16:37","CP-NZU","6-Apr-23",1000,55.5,1000,55500,"","N","Y","N","5-Apr-23","N"
18836,"4/04/2023 14:45","CP-NZU","6-Apr-23",2213,55.5,2213,122821.5,"","N","Y","N","5-Apr-23","N"
18835,"4/04/2023 14:45","CP-NZU","6-Apr-23",82,55,82,4510,"","N","Y","N","5-Apr-23","N"
18834,"4/04/2023 14:45","CP-NZU","6-Apr-23",142,55,142,7810,"","N","Y","N","5-Apr-23","N"
18833,"4/04/2023 14:45","CP-NZU","6-Apr-23",100,54,100,5400,"","N","Y","N","5-Apr-23","N"
18827,"4/04/2023 10:00","CP-NZU","6-Apr-23",2500,52,2500,130000,"","N","Y","N","5-Apr-23","N"
18815,"3/04/2023 14:27","CP-NZU","5-Apr-23",804,51,804,41004,"","N","Y","N","4-Apr-23","N"
18814,"3/04/2023 14:27","CP-NZU","5-Apr-23",46,51,46,2346,"","N","Y","N","4-Apr-23","N"
18813,"3/04/2023 14:25","CP-NZU","5-Apr-23",1613,50,1613,80650,"","N","Y","N","4-Apr-23","N"
18799,"3/04/2023 11:03","CP-NZU","5-Apr-23",20,48,20,960,"","N","Y","N","4-Apr-23","N"
18796,"3/04/2023 10:50","CP-NZU","5-Apr-23",50,50,50,2500,"","N","Y","N","4-Apr-23","N"
18771,"31/03/2023 13:16","CP-NZU","4-Apr-23",2000,52,2000,104000,"","Y","Y","N","3-Apr-23","N"
18770,"31/03/2023 12:50","CP-NZU","4-Apr-23",1000,55,1000,55000,"","N","Y","N","3-Apr-23","N"
18762,"31/03/2023 10:31","CP-NZU","4-Apr-23",500,55,500,27500,"","N","Y","N","3-Apr-23","N"
18761,"31/03/2023 10:22","CP-NZU","4-Apr-23",2000,55,2000,110000,"Off Market Trade","Y","Y","N","3-Apr-23","N"
18743,"30/03/2023 16:51","CP-NZU","11-Apr-23",4000,56,4000,224000,"Off Market Trade","Y","Y","N","6-Apr-23","N"
18738,"30/03/2023 14:25","CP-NZU","11-Apr-23",4000,58,4000,232000,"Off Market Trade","Y","Y","N","6-Apr-23","N"
18737,"30/03/2023 14:09","CP-NZU","3-Apr-23",1500,57,1500,85500,"","Y","Y","N","31-Mar-23","N"
18725,"29/03/2023 16:12","CP-NZU","11-Apr-23",2000,58,2000,116000,"Off Market Trade","Y","Y","N","6-Apr-23","N"
18724,"29/03/2023 15:41","CP-NZU","31-Mar-23",30,58,30,1740,"","N","Y","N","30-Mar-23","N"
18699,"28/03/2023 15:06","CP-NZU","11-Apr-23",2000,61,2000,122000,"Off Market Trade","Y","Y","N","6-Apr-23","N"
18676,"27/03/2023 14:02","CP-NZU","29-Mar-23",834,62,834,51708,"","Y","Y","N","28-Mar-23","N"
18675,"27/03/2023 14:02","CP-NZU","29-Mar-23",500,62,500,31000,"","Y","Y","N","28-Mar-23","N"
18674,"27/03/2023 14:02","CP-NZU","29-Mar-23",666,62,666,41292,"","Y","Y","N","28-Mar-23","N"
18663,"27/03/2023 8:53","CP-NZU","29-Mar-23",1000,62,1000,62000,"","N","Y","N","28-Mar-23","N"
18647,"25/03/2023 12:09","CP-NZU","28-Mar-23",500,62,500,31000,"","N","Y","N","27-Mar-23","N"
18646,"25/03/2023 11:11","CP-NZU","28-Mar-23",500,62,500,31000,"","N","Y","N","27-Mar-23","N"
18627,"24/03/2023 12:44","CP-NZU","11-Apr-23",11562,62,11562,716844,"Off Market Trade","Y","Y","N","6-Apr-23","N"
18626,"24/03/2023 11:52","CP-NZU","28-Mar-23",1000,62,1000,62000,"","Y","Y","N","27-Mar-23","N"
18625,"24/03/2023 11:11","CP-NZU","28-Mar-23",1000,62.5,1000,62500,"","Y","Y","N","27-Mar-23","N"
18624,"24/03/2023 10:57","CP-NZU","28-Mar-23",1000,64,1000,64000,"","Y","Y","N","27-Mar-23","N"
18610,"23/03/2023 15:16","CP-NZU","27-Mar-23",500,65,500,32500,"","N","Y","N","24-Mar-23","N"
18607,"23/03/2023 12:32","CP-NZU","27-Mar-23",400,65,400,26000,"","Y","Y","N","24-Mar-23","N"
18606,"23/03/2023 12:32","CP-NZU","27-Mar-23",411,65,411,26715,"","Y","Y","N","24-Mar-23","N"
18604,"23/03/2023 12:10","CP-NZU","27-Mar-23",83,65,83,5395,"","N","Y","N","24-Mar-23","N"
18603,"23/03/2023 10:30","CP-NZU","27-Mar-23",227,65,227,14755,"","N","Y","N","24-Mar-23","N"
18600,"22/03/2023 19:58","CP-NZU","24-Mar-23",280,65,280,18200,"","N","Y","N","23-Mar-23","N"
18594,"22/03/2023 11:30","CP-NZU","24-Mar-23",1,65,1,65,"","N","Y","N","23-Mar-23","N"
18580,"21/03/2023 16:22","CP-NZU","23-Mar-23",400,65,400,26000,"","N","Y","N","22-Mar-23","N"
18564,"21/03/2023 12:17","CP-NZU","23-Mar-23",400,65.25,400,26100,"","N","Y","N","22-Mar-23","N"
18563,"21/03/2023 12:08","CP-NZU","23-Mar-23",400,65,400,26000,"","N","Y","N","22-Mar-23","N"
18561,"21/03/2023 11:50","CP-NZU","23-Mar-23",210,65,210,13650,"","Y","Y","N","22-Mar-23","N"
18560,"21/03/2023 10:40","CP-NZU","23-Mar-23",950,64,950,60800,"","N","Y","N","22-Mar-23","N"
18559,"21/03/2023 10:40","CP-NZU","23-Mar-23",50,65,50,3250,"","N","Y","N","22-Mar-23","N"
18490,"15/03/2023 12:30","CP-NZU","17-Mar-23",200,73,200,14600,"","N","Y","N","16-Mar-23","N"
18489,"15/03/2023 12:24","CP-NZU","17-Mar-23",500,67,500,33500,"","N","Y","N","16-Mar-23","N"
18461,"13/03/2023 15:40","CP-NZU","15-Mar-23",500,66.5,500,33250,"","N","Y","N","14-Mar-23","N"
18460,"13/03/2023 15:35","CP-NZU","15-Mar-23",1000,66.5,1000,66500,"","Y","Y","N","14-Mar-23","N"
18459,"13/03/2023 14:31","CP-NZU","15-Mar-23",800,66.5,800,53200,"","N","Y","N","14-Mar-23","N"
18457,"13/03/2023 14:07","CP-NZU","15-Mar-23",200,66.25,200,13250,"","N","Y","N","14-Mar-23","N"
18421,"10/03/2023 15:50","CP-NZU","14-Mar-23",1000,66,1000,66000,"","N","Y","N","13-Mar-23","N"
18420,"10/03/2023 15:13","CP-NZU","14-Mar-23",1000,65.75,1000,65750,"Off Market Trade","Y","Y","N","13-Mar-23","N"
18411,"9/03/2023 15:55","CP-NZU","13-Mar-23",5000,66.25,5000,331250,"Off Market Trade","Y","Y","N","10-Mar-23","N"
18410,"9/03/2023 14:34","CP-NZU","13-Mar-23",400,66,400,26400,"","N","Y","N","10-Mar-23","N"
18409,"9/03/2023 14:34","CP-NZU","13-Mar-23",1310,66,1310,86460,"","N","Y","N","10-Mar-23","N"
18408,"9/03/2023 14:34","CP-NZU","13-Mar-23",100,66,100,6600,"","N","Y","N","10-Mar-23","N"
18397,"9/03/2023 8:00","CP-NZU","13-Mar-23",800,66,800,52800,"","N","Y","N","10-Mar-23","N"
18396,"8/03/2023 17:36","CP-NZU","10-Mar-23",4200,65.65,4200,275730,"Off Market Trade","Y","Y","N","9-Mar-23","N"
18334,"2/03/2023 17:04","CP-NZU","6-Mar-23",3390,66,3390,223740,"Off Market Trade","Y","Y","N","3-Mar-23","N"
18332,"2/03/2023 16:49","CP-NZU","6-Mar-23",2000,66.5,2000,133000,"","N","Y","N","3-Mar-23","N"
18325,"1/03/2023 18:19","CP-NZU","3-Mar-23",786,65,786,51090,"","N","Y","N","2-Mar-23","N"
18324,"1/03/2023 17:18","CP-NZU","3-Mar-23",1000,65.5,1000,65500,"","Y","Y","N","2-Mar-23","N"
18315,"28/02/2023 17:13","CP-NZU","2-Mar-23",1000,66,1000,66000,"","Y","Y","N","1-Mar-23","N"
18312,"28/02/2023 14:10","CP-NZU","2-Mar-23",28,67,28,1876,"","Y","Y","N","1-Mar-23","N"
18304,"28/02/2023 11:12","CP-NZU","2-Mar-23",790,65,790,51350,"","N","Y","N","1-Mar-23","N"
18303,"27/02/2023 11:19","CP-NZU","1-Mar-23",3000,66.5,3000,199500,"","N","Y","N","28-Feb-23","N"
18269,"24/02/2023 17:01","CP-NZU","28-Feb-23",295,67.5,295,19912.5,"","N","Y","N","27-Feb-23","N"
18268,"24/02/2023 16:48","CP-NZU","28-Feb-23",728,67,728,48776,"","N","Y","N","27-Feb-23","N"
18266,"24/02/2023 11:05","CP-NZU","28-Feb-23",563,65,563,36595,"","N","Y","N","27-Feb-23","N"
18240,"22/02/2023 16:59","CP-NZU","24-Feb-23",5000,67,5000,335000,"","N","Y","N","23-Feb-23","N"
18127,"17/02/2023 13:50","CP-NZU","21-Feb-23",1000,70.1,1000,70100,"","N","Y","N","20-Feb-23","N"
18122,"16/02/2023 14:54","CP-NZU","20-Feb-23",1000,71,1000,71000,"","Y","Y","N","17-Feb-23","N"
18118,"16/02/2023 10:10","CP-NZU","20-Feb-23",2869,71.2,2869,204272.8,"Off Market Trade","Y","Y","N","17-Feb-23","N"
18115,"15/02/2023 13:20","CP-NZU","17-Feb-23",1000,71,1000,71000,"","N","Y","N","16-Feb-23","N"
18114,"15/02/2023 13:20","CP-NZU","17-Feb-23",1165,71,1165,82715,"","N","Y","N","16-Feb-23","N"
18113,"15/02/2023 10:37","CP-NZU","17-Feb-23",1000,71,1000,71000,"","N","Y","N","16-Feb-23","N"
