"Trade.ID","Date...Time","Product","Delivery.Date","Quantity","Unit.Price","Total.Quantity","Value","Off.Market.Trade","Broker","Anonymous"
26127,2024-08-26 11:16:00,"CP-NZU","28-Aug-24",100,58,100,5800,"","N","Y"
26129,2024-08-26 13:01:00,"CP-NZU","28-Aug-24",300,60,300,18000,"","N","Y"
26128,2024-08-26 13:01:00,"CP-NZU","28-Aug-24",667,60,667,40020,"","N","Y"
26134,2024-08-26 13:50:00,"CP-NZU","28-Aug-24",5000,60.5,5000,302500,"","N","Y"
26144,2024-08-27 08:32:00,"CP-NZU","29-Aug-24",60,60.5,60,3630,"","N","Y"
26152,2024-08-27 13:49:00,"CP-NZU","29-Aug-24",21166,60.5,21166,1280543,"Off Market Trade","Y","Y"
26173,2024-08-29 13:28:00,"CP-NZU","2-Sep-24",1200,61,1200,73200,"","N","Y"
26182,2024-08-29 16:57:00,"CP-NZU","2-Sep-24",1000,61,1000,61000,"","N","Y"
26181,2024-08-29 16:57:00,"CP-NZU","2-Sep-24",779,61,779,47519,"","N","Y"
26189,2024-08-30 11:47:00,"CP-NZU","3-Sep-24",1000,60.75,1000,60750,"","N","Y"
26190,2024-08-30 11:50:00,"CP-NZU","3-Sep-24",3500,61,3500,213500,"","N","Y"
26219,2024-08-30 13:50:00,"CP-NZU","3-Sep-24",100,60.5,100,6050,"","N","Y"
26264,2024-08-30 17:48:00,"CP-NZU","3-Sep-24",70,62,70,4340,"","N","Y"
26265,2024-08-30 17:52:00,"CP-NZU","3-Sep-24",3000,62,3000,186000,"","N","Y"
26292,2024-09-02 13:59:00,"CP-NZU","4-Sep-24",150,62,150,9300,"","N","Y"
26291,2024-09-02 13:59:00,"CP-NZU","4-Sep-24",850,62,850,52700,"","N","Y"
26290,2024-09-02 13:59:00,"CP-NZU","4-Sep-24",1000,62,1000,62000,"","N","Y"
26289,2024-09-02 13:59:00,"CP-NZU","4-Sep-24",150,62,150,9300,"","N","Y"
26293,2024-09-02 14:17:00,"CP-NZU","4-Sep-24",100,62,100,6200,"","N","Y"
26300,2024-09-02 15:00:00,"CP-NZU","4-Sep-24",750,62,750,46500,"","N","Y"
26302,2024-09-03 08:54:00,"CP-NZU","5-Sep-24",100,61.5,100,6150,"","N","Y"
26320,2024-09-04 10:01:00,"CP-NZU","6-Sep-24",100,61,100,6100,"","N","Y"
26325,2024-09-04 12:16:00,"CP-NZU","6-Sep-24",75,61,75,4575,"","N","Y"
26326,2024-09-04 14:48:00,"CP-NZU","6-Sep-24",1000,61,1000,61000,"","N","Y"
26339,2024-09-05 13:08:00,"CP-NZU","9-Sep-24",100,61.5,100,6150,"","N","Y"
26338,2024-09-05 13:08:00,"CP-NZU","9-Sep-24",1000,61.5,1000,61500,"","N","Y"
26342,2024-09-05 15:20:00,"CP-NZU","9-Sep-24",200,61.5,200,12300,"","N","Y"
26341,2024-09-05 15:20:00,"CP-NZU","9-Sep-24",361,61.5,361,22201.5,"","N","Y"
26340,2024-09-05 15:20:00,"CP-NZU","9-Sep-24",480,61.2,480,29376,"","N","Y"
26353,2024-09-06 11:21:00,"CP-NZU","10-Sep-24",1000,60,1000,60000,"","N","Y"
26360,2024-09-06 16:57:00,"CP-NZU","10-Sep-24",80,61,80,4880,"","N","Y"
26370,2024-09-09 15:04:00,"CP-NZU","11-Sep-24",374,61.5,374,23001,"","N","Y"
26372,2024-09-09 16:10:00,"CP-NZU","11-Sep-24",500,61.4,500,30700,"","N","Y"
26383,2024-09-10 12:19:00,"CP-NZU","12-Sep-24",980,61.5,980,60270,"","N","Y"
26382,2024-09-10 12:19:00,"CP-NZU","12-Sep-24",100,61.5,100,6150,"","N","Y"
26381,2024-09-10 12:19:00,"CP-NZU","12-Sep-24",126,61.5,126,7749,"","N","Y"
26395,2024-09-11 11:18:00,"CP-NZU","13-Sep-24",360,61.4,360,22104,"","N","Y"
26409,2024-09-12 10:02:00,"CP-NZU","16-Sep-24",176,61,176,10736,"","N","Y"
26410,2024-09-12 15:27:00,"CP-NZU","16-Sep-24",394,61,394,24034,"","N","Y"
26437,2024-09-16 10:58:00,"CP-NZU","18-Sep-24",500,61,500,30500,"","N","Y"
26447,2024-09-16 17:11:00,"CP-NZU","18-Sep-24",100,61,100,6100,"","N","Y"
26448,2024-09-17 11:04:00,"CP-NZU","19-Sep-24",500,61,500,30500,"","N","Y"
26474,2024-09-18 10:46:00,"CP-NZU","20-Sep-24",1000,60.75,1000,60750,"","N","Y"
26483,2024-09-18 17:08:00,"CP-NZU","20-Sep-24",500,61,500,30500,"","N","Y"
26482,2024-09-18 17:08:00,"CP-NZU","20-Sep-24",110,61,110,6710,"","N","Y"
26485,2024-09-18 17:59:00,"CP-NZU","20-Sep-24",2190,61,2190,133590,"","N","Y"
26488,2024-09-19 12:36:00,"CP-NZU","24-Sep-24",20,60,20,1200,"","N","Y"
26492,2024-09-19 17:05:00,"CP-NZU","24-Sep-24",100,61.5,100,6150,"","N","Y"
26491,2024-09-19 17:05:00,"CP-NZU","24-Sep-24",500,61.5,500,30750,"","N","Y"
26494,2024-09-20 08:25:00,"CP-NZU","25-Sep-24",500,61.75,500,30875,"","N","Y"
26493,2024-09-20 08:25:00,"CP-NZU","25-Sep-24",500,61.5,500,30750,"","N","Y"
26530,2024-09-23 11:40:00,"CP-NZU","25-Sep-24",2000,61.2,2000,122400,"","N","Y"
26531,2024-09-23 11:42:00,"CP-NZU","25-Sep-24",100,61,100,6100,"","N","Y"
26545,2024-09-23 15:40:00,"CP-NZU","25-Sep-24",37,61,37,2257,"","N","Y"
26562,2024-09-24 10:23:00,"CP-NZU","26-Sep-24",1000,61.2,1000,61200,"","N","Y"
26575,2024-09-25 10:42:00,"CP-NZU","27-Sep-24",100,61.5,100,6150,"","N","Y"
26583,2024-09-25 13:18:00,"CP-NZU","27-Sep-24",1084,61.5,1084,66666,"","N","Y"
26589,2024-09-25 14:59:00,"CP-NZU","27-Sep-24",300,61.25,300,18375,"","N","Y"
26596,2024-09-25 17:00:00,"CP-NZU","27-Sep-24",16,62,16,992,"","N","Y"
26595,2024-09-25 17:00:00,"CP-NZU","27-Sep-24",197,62,197,12214,"","N","Y"
26594,2024-09-25 17:00:00,"CP-NZU","27-Sep-24",500,62,500,31000,"","N","Y"
26593,2024-09-25 17:00:00,"CP-NZU","27-Sep-24",16,62,16,992,"","N","Y"
26592,2024-09-25 17:00:00,"CP-NZU","27-Sep-24",330,62,330,20460,"","N","Y"
26613,2024-09-27 11:26:00,"CP-NZU","1-Oct-24",1285,62,1285,79670,"","N","Y"
26638,2024-09-27 19:47:00,"CP-NZU","1-Oct-24",47,62,47,2914,"","N","Y"
26659,2024-09-30 14:16:00,"CP-NZU","2-Oct-24",100,61.75,100,6175,"","N","Y"
26662,2024-09-30 14:28:00,"CP-NZU","2-Oct-24",200,62,200,12400,"","N","Y"
26661,2024-09-30 14:28:00,"CP-NZU","2-Oct-24",900,62,900,55800,"","N","Y"
26660,2024-09-30 14:28:00,"CP-NZU","2-Oct-24",161,62,161,9982,"","N","Y"
26677,2024-10-01 15:41:00,"CP-NZU","3-Oct-24",50,62,50,3100,"","N","Y"
26679,2024-10-01 16:43:00,"CP-NZU","3-Oct-24",560,62.25,560,34860,"","N","Y"
26688,2024-10-02 16:30:00,"CP-NZU","4-Oct-24",270,62.5,270,16875,"","N","Y"
26687,2024-10-02 16:30:00,"CP-NZU","4-Oct-24",1000,62.5,1000,62500,"","N","Y"
26686,2024-10-02 16:30:00,"CP-NZU","4-Oct-24",500,62.5,500,31250,"","N","Y"
26692,2024-10-03 12:01:00,"CP-NZU","7-Oct-24",150,62,150,9300,"","N","Y"
26691,2024-10-03 12:01:00,"CP-NZU","7-Oct-24",50,62,50,3100,"","N","Y"
26690,2024-10-03 12:01:00,"CP-NZU","7-Oct-24",100,62.1,100,6210,"","N","Y"
26693,2024-10-03 12:38:00,"CP-NZU","7-Oct-24",1000,62.45,1000,62450,"","N","Y"
26694,2024-10-03 13:31:00,"CP-NZU","7-Oct-24",133,62.25,133,8279.25,"","N","Y"
26695,2024-10-03 14:07:00,"CP-NZU","7-Oct-24",217,62.5,217,13562.5,"","N","Y"
26697,2024-10-03 14:08:00,"CP-NZU","7-Oct-24",500,63,500,31500,"","N","Y"
26696,2024-10-03 14:08:00,"CP-NZU","7-Oct-24",1000,63,1000,63000,"","N","Y"
26775,2024-10-08 12:21:00,"CP-NZU","10-Oct-24",395,61.5,395,24292.5,"","N","Y"
26800,2024-10-10 08:04:00,"CP-NZU","14-Oct-24",177,62.1,177,10991.7,"","N","Y"
26809,2024-10-10 13:25:00,"CP-NZU","14-Oct-24",115,62.5,115,7187.5,"","N","Y"
26816,2024-10-11 09:03:00,"CP-NZU","15-Oct-24",1000,62.1,1000,62100,"","N","Y"
26821,2024-10-11 11:45:00,"CP-NZU","15-Oct-24",1000,62.4,1000,62400,"","N","Y"
26822,2024-10-11 13:47:00,"CP-NZU","15-Oct-24",1000,62.5,1000,62500,"","N","Y"
26823,2024-10-11 14:48:00,"CP-NZU","15-Oct-24",60,62.5,60,3750,"","N","Y"
26824,2024-10-11 14:50:00,"CP-NZU","15-Oct-24",1000,62.75,1000,62750,"","N","Y"
26846,2024-10-14 09:45:00,"CP-NZU","16-Oct-24",100,61.5,100,6150,"","N","Y"
26855,2024-10-14 10:16:00,"CP-NZU","16-Oct-24",500,62.75,500,31375,"","N","Y"
26879,2024-10-15 11:47:00,"CP-NZU","17-Oct-24",37,62,37,2294,"","N","Y"
26881,2024-10-15 12:04:00,"CP-NZU","17-Oct-24",100,62.75,100,6275,"","N","Y"
26880,2024-10-15 12:04:00,"CP-NZU","17-Oct-24",1000,62.75,1000,62750,"","N","Y"
26901,2024-10-15 16:57:00,"CP-NZU","17-Oct-24",500,62.75,500,31375,"","N","Y"
26906,2024-10-16 09:46:00,"CP-NZU","18-Oct-24",200,62.5,200,12500,"","N","Y"
26942,2024-10-16 10:43:00,"CP-NZU","18-Oct-24",500,62.5,500,31250,"","N","Y"
26961,2024-10-17 11:36:00,"CP-NZU","21-Oct-24",100,63,100,6300,"","N","Y"
26960,2024-10-17 11:36:00,"CP-NZU","21-Oct-24",100,63,100,6300,"","N","Y"
26959,2024-10-17 11:36:00,"CP-NZU","21-Oct-24",1000,62.75,1000,62750,"","N","Y"
26962,2024-10-17 11:44:00,"CP-NZU","21-Oct-24",1000,63,1000,63000,"","N","Y"
26963,2024-10-17 12:46:00,"CP-NZU","21-Oct-24",200,63,200,12600,"","N","Y"
26964,2024-10-17 15:19:00,"CP-NZU","21-Oct-24",500,62.5,500,31250,"","N","Y"
26966,2024-10-17 16:01:00,"CP-NZU","21-Oct-24",5000,63,5000,315000,"","N","Y"
26965,2024-10-17 16:01:00,"CP-NZU","21-Oct-24",700,62.8,700,43960,"","N","Y"
26972,2024-10-18 11:51:00,"CP-NZU","22-Oct-24",150,62.5,150,9375,"","N","Y"
27025,2024-10-22 13:33:00,"CP-NZU","24-Oct-24",195,62.5,195,12187.5,"","N","Y"
27027,2024-10-22 14:06:00,"CP-NZU","24-Oct-24",600,62.8,600,37680,"","N","Y"
27028,2024-10-22 14:07:00,"CP-NZU","24-Oct-24",1000,62.8,1000,62800,"","N","Y"
27029,2024-10-22 14:41:00,"CP-NZU","24-Oct-24",1000,63,1000,63000,"","N","Y"
27035,2024-10-23 09:05:00,"CP-NZU","25-Oct-24",1000,62.5,1000,62500,"","N","Y"
27036,2024-10-23 15:38:00,"CP-NZU","25-Oct-24",500,62.8,500,31400,"","N","Y"
27069,2024-10-25 09:21:00,"CP-NZU","30-Oct-24",550,62.6,550,34430,"","N","Y"
27080,2024-10-25 12:01:00,"CP-NZU","30-Oct-24",1200,62.8,1200,75360,"","N","Y"
27083,2024-10-25 15:09:00,"CP-NZU","30-Oct-24",1000,62.9,1000,62900,"","N","Y"
27088,2024-10-29 11:31:00,"CP-NZU","31-Oct-24",352,62.5,352,22000,"","N","Y"
27094,2024-10-30 09:22:00,"CP-NZU","1-Nov-24",916,62.5,916,57250,"","N","Y"
27105,2024-10-30 14:09:00,"CP-NZU","1-Nov-24",37,63,37,2331,"","N","Y"
27125,2024-10-31 16:33:00,"CP-NZU","4-Nov-24",350,63,350,22050,"","N","Y"
27126,2024-11-01 11:09:00,"CP-NZU","5-Nov-24",915,63,915,57645,"","N","Y"
27173,2024-11-05 11:38:00,"CP-NZU","7-Nov-24",200,63.1,200,12620,"","N","Y"
27175,2024-11-05 13:05:00,"CP-NZU","7-Nov-24",100,63.5,100,6350,"","N","Y"
27174,2024-11-05 13:05:00,"CP-NZU","7-Nov-24",100,63.5,100,6350,"","N","Y"
27180,2024-11-05 15:26:00,"CP-NZU","7-Nov-24",260,63,260,16380,"","N","Y"
27181,2024-11-05 16:09:00,"CP-NZU","7-Nov-24",300,63.5,300,19050,"","N","Y"
27185,2024-11-05 17:20:00,"CP-NZU","7-Nov-24",110,63.5,110,6985,"","N","Y"
27186,2024-11-06 08:49:00,"CP-NZU","8-Nov-24",590,63.5,590,37465,"","N","Y"
27190,2024-11-06 11:33:00,"CP-NZU","8-Nov-24",1000,63.5,1000,63500,"","N","Y"
27205,2024-11-06 19:42:00,"CP-NZU","8-Nov-24",750,63,750,47250,"","N","Y"
27221,2024-11-07 12:57:00,"CP-NZU","11-Nov-24",633,63.5,633,40195.5,"","N","Y"
27226,2024-11-08 09:07:00,"CP-NZU","12-Nov-24",28,63.55,28,1779.4,"","N","Y"
27229,2024-11-08 11:07:00,"CP-NZU","12-Nov-24",100,63.6,100,6360,"","N","Y"
27254,2024-11-08 19:04:00,"CP-NZU","12-Nov-24",118,63.6,118,7504.8,"","N","Y"
27268,2024-11-11 09:16:00,"CP-NZU","13-Nov-24",800,63.6,800,50880,"","N","Y"
27269,2024-11-11 10:52:00,"CP-NZU","13-Nov-24",169,63.5,169,10731.5,"","N","Y"
27270,2024-11-11 11:46:00,"CP-NZU","13-Nov-24",170,63.5,170,10795,"","N","Y"
27280,2024-11-12 08:53:00,"CP-NZU","14-Nov-24",100,63.65,100,6365,"","N","Y"
27279,2024-11-12 08:53:00,"CP-NZU","14-Nov-24",500,63.6,500,31800,"","N","Y"
27292,2024-11-12 14:53:00,"CP-NZU","14-Nov-24",400,63.5,400,25400,"","N","Y"
27313,2024-11-14 08:26:00,"CP-NZU","18-Nov-24",1000,63.8,1000,63800,"","N","Y"
27328,2024-11-14 14:52:00,"CP-NZU","18-Nov-24",180,63.6,180,11448,"","N","Y"
27336,2024-11-15 09:39:00,"CP-NZU","19-Nov-24",1000,63.8,1000,63800,"","N","Y"
27349,2024-11-15 16:04:00,"CP-NZU","19-Nov-24",500,63.8,500,31900,"","N","Y"
27358,2024-11-18 14:53:00,"CP-NZU","20-Nov-24",3175,63.8,3175,202565,"","N","Y"
27404,2024-11-22 11:12:00,"CP-NZU","26-Nov-24",60,63.8,60,3828,"","N","Y"
27409,2024-11-22 12:52:00,"CP-NZU","26-Nov-24",100,63.8,100,6380,"","N","Y"
27437,2024-11-25 08:55:00,"CP-NZU","27-Nov-24",63,63.9,63,4025.7,"","N","Y"
27439,2024-11-25 10:46:00,"CP-NZU","27-Nov-24",10,63,10,630,"","N","Y"
27455,2024-11-26 13:09:00,"CP-NZU","28-Nov-24",40,63.5,40,2540,"","N","Y"
27460,2024-11-27 08:36:00,"CP-NZU","29-Nov-24",37,63.5,37,2349.5,"","N","Y"
27462,2024-11-27 09:52:00,"CP-NZU","29-Nov-24",500,63.5,500,31750,"","N","Y"
27461,2024-11-27 09:52:00,"CP-NZU","29-Nov-24",63,63.5,63,4000.5,"","N","Y"
27463,2024-11-27 10:03:00,"CP-NZU","29-Nov-24",100,63.5,100,6350,"","N","Y"
27464,2024-11-27 10:04:00,"CP-NZU","29-Nov-24",10,63.5,10,635,"","N","Y"
27465,2024-11-27 10:20:00,"CP-NZU","29-Nov-24",374,63.5,374,23749,"","N","Y"
27466,2024-11-27 11:03:00,"CP-NZU","29-Nov-24",500,63.8,500,31900,"","N","Y"
27467,2024-11-27 12:29:00,"CP-NZU","29-Nov-24",1,64,1,64,"","N","Y"
27468,2024-11-27 12:35:00,"CP-NZU","29-Nov-24",9,64,9,576,"","N","Y"
27470,2024-11-27 14:37:00,"CP-NZU","29-Nov-24",49,63.5,49,3111.5,"","N","Y"
27469,2024-11-27 14:37:00,"CP-NZU","29-Nov-24",1,63.6,1,63.6,"","N","Y"
27474,2024-11-27 18:02:00,"CP-NZU","29-Nov-24",200,63.55,200,12710,"","N","Y"
27487,2024-11-28 11:44:00,"CP-NZU","2-Dec-24",500,63.8,500,31900,"","N","Y"
27492,2024-11-28 13:03:00,"CP-NZU","2-Dec-24",100,63.8,100,6380,"","N","Y"
27538,2024-12-02 11:44:00,"CP-NZU","4-Dec-24",100,63.45,100,6345,"","N","Y"
27561,2024-12-03 10:59:00,"CP-NZU","5-Dec-24",200,64,200,12800,"","N","Y"
27560,2024-12-03 10:59:00,"CP-NZU","5-Dec-24",1767,64,1767,113088,"","N","Y"
27567,2024-12-03 14:44:00,"CP-NZU","5-Dec-24",500,64,500,32000,"","N","Y"
27568,2024-12-03 15:01:00,"CP-NZU","5-Dec-24",1000,63.8,1000,63800,"","N","Y"
27570,2024-12-04 10:02:00,"CP-NZU","6-Dec-24",1000,64,1000,64000,"","N","Y"
27571,2024-12-04 12:26:00,"CP-NZU","6-Dec-24",150,64.5,150,9675,"","N","Y"
27577,2024-12-04 14:42:00,"CP-NZU","6-Dec-24",45,64.5,45,2902.5,"","N","Y"
27578,2024-12-04 14:56:00,"CP-NZU","6-Dec-24",55,64.5,55,3547.5,"","N","Y"
27579,2024-12-05 09:15:00,"CP-NZU","9-Dec-24",1000,63.35,1000,63350,"","N","Y"
27590,2024-12-06 12:41:00,"CP-NZU","10-Dec-24",500,63,500,31500,"","N","Y"
27597,2024-12-06 14:02:00,"CP-NZU","10-Dec-24",100,62.5,100,6250,"","N","Y"
27598,2024-12-06 14:04:00,"CP-NZU","10-Dec-24",100,62.1,100,6210,"","N","Y"
27623,2024-12-09 13:55:00,"CP-NZU","11-Dec-24",1000,62,1000,62000,"","N","Y"
27624,2024-12-09 14:08:00,"CP-NZU","11-Dec-24",100,60.75,100,6075,"","N","Y"
27625,2024-12-09 14:18:00,"CP-NZU","11-Dec-24",100,60,100,6000,"","N","Y"
27626,2024-12-09 14:53:00,"CP-NZU","11-Dec-24",100,59.25,100,5925,"","N","Y"
27627,2024-12-09 15:05:00,"CP-NZU","11-Dec-24",1000,59.25,1000,59250,"","N","Y"
27673,2024-12-13 12:36:00,"CP-NZU","17-Dec-24",154,63.1,154,9717.4,"","N","Y"
27699,2024-12-16 12:57:00,"CP-NZU","18-Dec-24",150,61,150,9150,"","N","Y"
27700,2024-12-16 15:03:00,"CP-NZU","18-Dec-24",1000,62,1000,62000,"","N","Y"
27711,2024-12-17 13:52:00,"CP-NZU","19-Dec-24",1750,63,1750,110250,"Off Market Trade","Y","Y"
27731,2024-12-19 12:38:00,"CP-NZU","23-Dec-24",2,60.5,2,121,"","N","Y"
27732,2024-12-19 13:34:00,"CP-NZU","23-Dec-24",168,60.5,168,10164,"","N","Y"
27767,2024-12-23 11:57:00,"CP-NZU","8-Jan-25",37,59.7,37,2208.9,"","N","Y"
27793,2024-12-27 09:39:00,"CP-NZU","9-Jan-25",244,62,244,15128,"","N","Y"
27817,2024-12-31 10:36:00,"CP-NZU","9-Jan-25",1000,62.3,1000,62300,"","N","Y"
27818,2024-12-31 13:25:00,"CP-NZU","9-Jan-25",168,62.3,168,10466.4,"","N","Y"
27849,2025-01-03 16:54:00,"CP-NZU","9-Jan-25",200,63,200,12600,"","N","Y"
27848,2025-01-03 16:54:00,"CP-NZU","9-Jan-25",306,63,306,19278,"","N","Y"
27865,2025-01-06 11:52:00,"CP-NZU","9-Jan-25",100,63.25,100,6325,"","N","Y"
27864,2025-01-06 11:52:00,"CP-NZU","9-Jan-25",100,63.15,100,6315,"","N","Y"
27876,2025-01-06 17:12:00,"CP-NZU","9-Jan-25",1000,63.25,1000,63250,"","N","Y"
27896,2025-01-08 13:25:00,"CP-NZU","10-Jan-25",200,63.25,200,12650,"","N","Y"
27903,2025-01-08 14:40:00,"CP-NZU","10-Jan-25",50,63.25,50,3162.5,"","N","Y"
27905,2025-01-08 15:17:00,"CP-NZU","10-Jan-25",600,63.25,600,37950,"","N","Y"
27909,2025-01-09 11:55:00,"CP-NZU","13-Jan-25",1000,63.25,1000,63250,"","N","Y"
27910,2025-01-09 14:17:00,"CP-NZU","13-Jan-25",340,63.25,340,21505,"","N","Y"
27911,2025-01-09 15:15:00,"CP-NZU","13-Jan-25",610,63.25,610,38582.5,"","N","Y"
27917,2025-01-09 17:02:00,"CP-NZU","13-Jan-25",17822,62.3,17822,1110310.6,"Off Market Trade","N","Y"
27944,2025-01-10 16:49:00,"CP-NZU","14-Jan-25",200,62.5,200,12500,"","N","Y"
27954,2025-01-13 09:45:00,"CP-NZU","15-Jan-25",75,62.3,75,4672.5,"","N","Y"
27966,2025-01-13 15:00:00,"CP-NZU","15-Jan-25",1300,62,1300,80600,"","N","Y"
27965,2025-01-13 15:00:00,"CP-NZU","15-Jan-25",400,62,400,24800,"","N","Y"
27980,2025-01-14 12:18:00,"CP-NZU","16-Jan-25",433,63,433,27279,"","N","Y"
27981,2025-01-14 12:37:00,"CP-NZU","16-Jan-25",180,63,180,11340,"","N","Y"
27982,2025-01-14 14:27:00,"CP-NZU","16-Jan-25",200,63.35,200,12670,"","N","Y"
27983,2025-01-14 16:07:00,"CP-NZU","16-Jan-25",400,63.1,400,25240,"","N","Y"
27986,2025-01-14 16:35:00,"CP-NZU","16-Jan-25",400,63.6,400,25440,"","N","Y"
27999,2025-01-16 10:37:00,"CP-NZU","21-Jan-25",4669,63,4669,294147,"","N","Y"
27998,2025-01-16 10:37:00,"CP-NZU","21-Jan-25",4080,63,4080,257040,"","N","Y"
28015,2025-01-17 12:36:00,"CP-NZU","22-Jan-25",143,63,143,9009,"","N","Y"
28017,2025-01-17 15:50:00,"CP-NZU","22-Jan-25",500,63,500,31500,"","N","Y"
28018,2025-01-17 15:56:00,"CP-NZU","22-Jan-25",354,63,354,22302,"","N","Y"
28046,2025-01-20 09:53:00,"CP-NZU","22-Jan-25",1039,63,1039,65457,"","N","Y"
28047,2025-01-20 12:17:00,"CP-NZU","22-Jan-25",478,63.5,478,30353,"","N","Y"
28060,2025-01-21 13:36:00,"CP-NZU","23-Jan-25",1119,63,1119,70497,"","N","Y"
28061,2025-01-21 13:47:00,"CP-NZU","23-Jan-25",1881,63,1881,118503,"","N","Y"
28062,2025-01-21 13:51:00,"CP-NZU","23-Jan-25",47,63,47,2961,"","N","Y"
28063,2025-01-21 14:38:00,"CP-NZU","23-Jan-25",247,62.5,247,15437.5,"","N","Y"
28064,2025-01-21 15:31:00,"CP-NZU","23-Jan-25",482,62.5,482,30125,"","N","Y"
28080,2025-01-22 14:43:00,"CP-NZU","24-Jan-25",166,63,166,10458,"","N","Y"
28086,2025-01-22 16:56:00,"CP-NZU","24-Jan-25",60,62.5,60,3750,"","N","Y"
28087,2025-01-22 17:06:00,"CP-NZU","24-Jan-25",80,62.5,80,5000,"","N","Y"
28090,2025-01-23 12:12:00,"CP-NZU","27-Jan-25",67,63,67,4221,"","N","Y"
28091,2025-01-23 13:31:00,"CP-NZU","27-Jan-25",133,63,133,8379,"","N","Y"
28093,2025-01-23 13:44:00,"CP-NZU","27-Jan-25",17,63,17,1071,"","N","Y"
28098,2025-01-23 15:07:00,"CP-NZU","27-Jan-25",144,63.5,144,9144,"","N","Y"
28102,2025-01-23 15:08:00,"CP-NZU","27-Jan-25",160,64,160,10240,"","N","Y"
28101,2025-01-23 15:08:00,"CP-NZU","27-Jan-25",76,64,76,4864,"","N","Y"
28100,2025-01-23 15:08:00,"CP-NZU","27-Jan-25",100,64,100,6400,"","N","Y"
28099,2025-01-23 15:08:00,"CP-NZU","27-Jan-25",100,64,100,6400,"","N","Y"
28107,2025-01-23 15:42:00,"CP-NZU","27-Jan-25",37,64.2,37,2375.4,"","N","Y"
28110,2025-01-24 11:54:00,"CP-NZU","28-Jan-25",300,63.5,300,19050,"","N","Y"
28114,2025-01-24 12:36:00,"CP-NZU","28-Jan-25",211,63.25,211,13345.75,"","N","Y"
28115,2025-01-24 15:16:00,"CP-NZU","28-Jan-25",87,63,87,5481,"","N","Y"
28136,2025-01-24 17:20:00,"CP-NZU","28-Jan-25",502,63,502,31626,"","N","Y"
28151,2025-01-27 12:07:00,"CP-NZU","29-Jan-25",400,63,400,25200,"","N","Y"
28152,2025-01-27 13:07:00,"CP-NZU","29-Jan-25",500,63,500,31500,"","N","Y"
28153,2025-01-27 13:31:00,"CP-NZU","29-Jan-25",81,63.5,81,5143.5,"","N","Y"
28165,2025-01-28 09:34:00,"CP-NZU","30-Jan-25",1777,63,1777,111951,"","N","Y"
28166,2025-01-28 12:42:00,"CP-NZU","30-Jan-25",1000,63,1000,63000,"","N","Y"
28177,2025-01-28 17:05:00,"CP-NZU","30-Jan-25",40,63.5,40,2540,"","N","Y"
28176,2025-01-28 17:05:00,"CP-NZU","30-Jan-25",325,63.5,325,20637.5,"","N","Y"
28182,2025-01-29 12:39:00,"CP-NZU","31-Jan-25",200,63,200,12600,"","N","Y"
28181,2025-01-29 12:39:00,"CP-NZU","31-Jan-25",50,63,50,3150,"","N","Y"
28191,2025-01-29 17:21:00,"CP-NZU","31-Jan-25",1000,63.5,1000,63500,"","N","Y"
28233,2025-01-31 12:58:00,"CP-NZU","4-Feb-25",341,63.75,341,21738.75,"","N","Y"
28263,2025-02-03 09:16:00,"CP-NZU","5-Feb-25",341,63.75,341,21738.75,"","N","Y"
28268,2025-02-03 12:54:00,"CP-NZU","5-Feb-25",1532,63,1532,96516,"","N","Y"
28274,2025-02-04 08:00:00,"CP-NZU","7-Feb-25",30,63.5,30,1905,"","N","Y"
28273,2025-02-04 08:00:00,"CP-NZU","7-Feb-25",150,63.5,150,9525,"","N","Y"
28275,2025-02-04 08:08:00,"CP-NZU","7-Feb-25",479,63.75,479,30536.25,"","N","Y"
28289,2025-02-04 13:01:00,"CP-NZU","7-Feb-25",200,63,200,12600,"","N","Y"
28290,2025-02-04 13:12:00,"CP-NZU","7-Feb-25",77,63.5,77,4889.5,"","N","Y"
28294,2025-02-04 14:36:00,"CP-NZU","7-Feb-25",200,63.6,200,12720,"","N","Y"
28293,2025-02-04 14:36:00,"CP-NZU","7-Feb-25",100,63.4,100,6340,"","N","Y"
28295,2025-02-04 14:46:00,"CP-NZU","7-Feb-25",521,63.75,521,33213.75,"","N","Y"
28306,2025-02-05 17:36:00,"CP-NZU","10-Feb-25",269,63.5,269,17081.5,"","N","Y"
28305,2025-02-05 17:36:00,"CP-NZU","10-Feb-25",83,63.4,83,5262.2,"","N","Y"
28304,2025-02-05 17:36:00,"CP-NZU","10-Feb-25",148,63.15,148,9346.2,"","N","Y"
28313,2025-02-06 09:39:00,"CP-NZU","10-Feb-25",500,63.5,500,31750,"","N","Y"
28312,2025-02-06 09:39:00,"CP-NZU","10-Feb-25",143,63.5,143,9080.5,"","N","Y"
28315,2025-02-06 11:38:00,"CP-NZU","10-Feb-25",200,63.5,200,12700,"","N","Y"
28324,2025-02-07 08:58:00,"CP-NZU","11-Feb-25",137,63.2,137,8658.4,"","N","Y"
28335,2025-02-07 10:03:00,"CP-NZU","11-Feb-25",163,63.2,163,10301.6,"","N","Y"
28342,2025-02-07 16:56:00,"CP-NZU","11-Feb-25",500,63,500,31500,"","N","Y"
28352,2025-02-10 11:25:00,"CP-NZU","12-Feb-25",205,62.5,205,12812.5,"","N","Y"
28361,2025-02-10 13:57:00,"CP-NZU","12-Feb-25",61,63,61,3843,"","N","Y"
